experiment,population,head,target,horizon_min,event_class,split,n_samples,n_positive,n_days,decision_threshold,metric,value,ci95_low,ci95_high,instrument,coverage_group,kind,units
E1,SoLEXS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1026,295,26,0.451,HSS,0.26548,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1026,295,26,0.451,frequency_bias,1.122034,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1026,295,26,0.451,accuracy,0.688109,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1026,295,26,0.451,TP,153.0,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1026,295,26,0.451,FP,178.0,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1026,295,26,0.451,FN,142.0,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1026,295,26,0.451,TN,553.0,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1026,295,26,0.451,Brier_raw,0.196489,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1026,295,26,0.451,BSS_raw,0.040833,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1026,295,26,0.451,Brier_calibrated,0.166325,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,1026,295,26,0.451,BSS_calibrated,0.188082,0.0696,0.2776,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,ROC_AUC,0.693064,0.5337,0.8223,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,TSS,0.236235,-0.0234,0.4166,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,POD_recall,0.446855,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,precision,0.633846,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,F1,0.524173,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,false_alarm_ratio,0.366154,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,false_positive_rate,0.210619,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,HSS,0.242828,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,frequency_bias,0.704989,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,accuracy,0.635478,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,TP,206.0,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,FP,119.0,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,FN,255.0,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,TN,446.0,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,Brier_raw,0.226078,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,BSS_raw,0.0863,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,Brier_calibrated,0.222821,,,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,1026,461,26,0.535,BSS_calibrated,0.099461,-0.1341,0.1878,SoLEXS,90-<100%,,
E1,SoLEXS input coverage 90-<100%,,,0,,test,1026,,26,,MAE,0.040268,0.0278,0.0627,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,0,,test,1026,,26,,RMSE,0.056279,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,0,,test,1026,,26,,bias,-0.00201,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,0,,test,1026,,26,,correlation,0.994785,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,1,,test,1026,,26,,MAE,0.042981,0.0306,0.0668,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,1,,test,1026,,26,,RMSE,0.05955,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,1,,test,1026,,26,,bias,-0.002411,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,1,,test,1026,,26,,correlation,0.994399,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,5,,test,1026,,26,,MAE,0.063982,0.051,0.0836,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,5,,test,1026,,26,,RMSE,0.102899,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,5,,test,1026,,26,,bias,-0.010702,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,5,,test,1026,,26,,correlation,0.979199,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,15,,test,1026,,26,,MAE,0.10198,0.0721,0.128,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,15,,test,1026,,26,,RMSE,0.176495,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,15,,test,1026,,26,,bias,-0.016764,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,15,,test,1026,,26,,correlation,0.933661,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,30,,test,1026,,26,,MAE,0.124484,0.0849,0.1573,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,30,,test,1026,,26,,RMSE,0.199005,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,30,,test,1026,,26,,bias,-0.008496,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,30,,test,1026,,26,,correlation,0.916211,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,60,,test,1026,,26,,MAE,0.153498,0.1088,0.1903,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,60,,test,1026,,26,,RMSE,0.222109,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,60,,test,1026,,26,,bias,-0.01917,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 90-<100%,,,60,,test,1026,,26,,correlation,0.898655,,,SoLEXS,90-<100%,model (median),"dex (log10 W m^-2, GOES-18 XRS-B)"
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,ROC_AUC,0.945666,0.9408,0.9506,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,TSS,0.77201,0.76,0.7834,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,POD_recall,0.840481,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,precision,0.521159,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,F1,0.643378,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,false_alarm_ratio,0.478841,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,false_positive_rate,0.068472,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,HSS,0.603513,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,frequency_bias,1.612715,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,accuracy,0.924113,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,TP,7192.0,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,FP,6608.0,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,FN,1365.0,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,TN,89899.0,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,Brier_raw,0.059467,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,BSS_raw,0.205111,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,Brier_calibrated,0.029664,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,in_flare,flare in progress,0,>=C1.0 (GOES-18 XRS flare list),test,105064,8557,162,0.337,BSS_calibrated,0.603489,0.5762,0.6275,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,ROC_AUC,0.810895,0.7968,0.8257,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,TSS,0.475076,0.4579,0.493,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,POD_recall,0.556247,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,precision,0.525435,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,F1,0.540402,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,false_alarm_ratio,0.474565,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,false_positive_rate,0.081172,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,HSS,0.463677,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,frequency_bias,1.058642,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,accuracy,0.868395,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,TP,8129.0,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,FP,7342.0,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,FN,6485.0,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,TN,83108.0,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,Brier_raw,0.131485,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,BSS_raw,-0.098013,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,Brier_calibrated,0.078632,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_15min,flare starts or is in progress within the horizon,15,>=C1.0 (GOES-18 XRS flare list),test,105064,14614,162,0.411,BSS_calibrated,0.343357,0.3225,0.3614,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,ROC_AUC,0.752929,0.737,0.7715,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,TSS,0.36228,0.3414,0.3826,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,POD_recall,0.475779,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,precision,0.496741,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,F1,0.486034,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,false_alarm_ratio,0.503259,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,false_positive_rate,0.1135,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,HSS,0.368219,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,frequency_bias,0.957801,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,accuracy,0.808222,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,TP,9527.0,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,FP,9652.0,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,FN,10497.0,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,TN,75388.0,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,Brier_raw,0.1684,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,BSS_raw,-0.09163,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,Brier_calibrated,0.117016,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_30min,flare starts or is in progress within the horizon,30,>=C1.0 (GOES-18 XRS flare list),test,105064,20024,162,0.451,BSS_calibrated,0.241459,0.2204,0.2582,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,105064,29187,162,0.535,ROC_AUC,0.698253,0.6782,0.7221,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,105064,29187,162,0.535,TSS,0.262267,0.2392,0.2847,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,105064,29187,162,0.535,POD_recall,0.369308,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,105064,29187,162,0.535,precision,0.570287,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,105064,29187,162,0.535,F1,0.448303,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,105064,29187,162,0.535,false_alarm_ratio,0.429713,,,SoLEXS,100%,,
E1,SoLEXS input coverage 100%,flare_within_60min,flare starts or is in progress within the horizon,60,>=C1.0 (GOES-18 XRS flare list),test,105064,29187,162,0.535,false_positive_rate,0.107042,,,SoLEXS,100%,,
